full_date,time_sk,product_category_name,search_volume
2018-05-10,506,construcao_ferramentas_construcao,77.04
2018-05-11,507,construcao_ferramentas_construcao,80.45
2018-05-12,508,construcao_ferramentas_construcao,82.47
2018-05-13,509,construcao_ferramentas_construcao,81.72
2018-05-14,510,construcao_ferramentas_construcao,82.73
2018-05-15,511,construcao_ferramentas_construcao,82.18
2018-05-16,512,construcao_ferramentas_construcao,83.61
2018-05-17,513,construcao_ferramentas_construcao,85.12
2018-05-18,514,construcao_ferramentas_construcao,83.87
2018-05-19,515,construcao_ferramentas_construcao,83.73
2018-05-20,516,construcao_ferramentas_construcao,84.86
2018-05-21,517,construcao_ferramentas_construcao,85.32
2018-05-22,518,construcao_ferramentas_construcao,84.62
2018-05-23,519,construcao_ferramentas_construcao,84.31
2018-05-24,520,construcao_ferramentas_construcao,82.39
2018-05-25,521,construcao_ferramentas_construcao,82.56
2018-05-27,523,construcao_ferramentas_construcao,82.52
2018-05-28,524,construcao_ferramentas_construcao,85.39
2018-05-29,525,construcao_ferramentas_construcao,86.24
2018-05-31,527,construcao_ferramentas_construcao,88.39
2018-06-01,528,construcao_ferramentas_construcao,67.58
2018-06-02,529,construcao_ferramentas_construcao,66.42
2018-06-03,530,construcao_ferramentas_construcao,65.81
2018-06-04,531,construcao_ferramentas_construcao,62.72
2018-06-05,532,construcao_ferramentas_construcao,67.45
2018-06-06,533,construcao_ferramentas_construcao,69.33
2018-06-07,534,construcao_ferramentas_construcao,70.21
2018-06-08,535,construcao_ferramentas_construcao,67.98
2018-06-09,536,construcao_ferramentas_construcao,68.19
2018-06-10,537,construcao_ferramentas_construcao,70.78
2018-06-11,538,construcao_ferramentas_construcao,70.43
2018-06-12,539,construcao_ferramentas_construcao,72.67
2018-06-13,540,construcao_ferramentas_construcao,72.66
2018-06-14,541,construcao_ferramentas_construcao,73.82
2018-06-15,542,construcao_ferramentas_construcao,72.36
2018-06-16,543,construcao_ferramentas_construcao,73.01
2018-06-17,544,construcao_ferramentas_construcao,70.67
2018-06-18,545,construcao_ferramentas_construcao,74.5
2018-06-20,547,construcao_ferramentas_construcao,70.71
2018-06-21,548,construcao_ferramentas_construcao,65.82
2018-06-22,549,construcao_ferramentas_construcao,67.9
2018-06-23,550,construcao_ferramentas_construcao,67.03
2018-06-24,551,construcao_ferramentas_construcao,66.19
2018-06-25,552,construcao_ferramentas_construcao,69.48
2018-06-26,553,construcao_ferramentas_construcao,69.66
2018-06-27,554,construcao_ferramentas_construcao,69.82
2018-06-28,555,construcao_ferramentas_construcao,70.59
2018-06-29,556,construcao_ferramentas_construcao,69.96
2018-06-30,557,construcao_ferramentas_construcao,71.73
2018-07-01,558,construcao_ferramentas_construcao,58.68
2018-07-02,559,construcao_ferramentas_construcao,57.53
2018-07-03,560,construcao_ferramentas_construcao,60.46
2018-07-04,561,construcao_ferramentas_construcao,61.59
2018-07-05,562,construcao_ferramentas_construcao,58.78
2018-07-06,563,construcao_ferramentas_construcao,60.03
2018-07-07,564,construcao_ferramentas_construcao,59.17
2018-07-08,565,construcao_ferramentas_construcao,60.61
2018-07-09,566,construcao_ferramentas_construcao,61.57
2018-07-10,567,construcao_ferramentas_construcao,62.76
2018-07-11,568,construcao_ferramentas_construcao,59.32
2018-07-12,569,construcao_ferramentas_construcao,61.85
2018-07-14,571,construcao_ferramentas_construcao,59.15
2018-07-15,572,construcao_ferramentas_construcao,60.15
2018-07-16,573,construcao_ferramentas_construcao,59.23
2018-07-17,574,construcao_ferramentas_construcao,58.11
2018-07-18,575,construcao_ferramentas_construcao,57.21
2018-07-19,576,construcao_ferramentas_construcao,58.42
2018-07-20,577,construcao_ferramentas_construcao,57.74
2018-07-21,578,construcao_ferramentas_construcao,57.73
2018-07-22,579,construcao_ferramentas_construcao,59.31
2018-07-23,580,construcao_ferramentas_construcao,56.78
2018-07-24,581,construcao_ferramentas_construcao,59.09
2018-07-25,582,construcao_ferramentas_construcao,60.97
2018-07-26,583,construcao_ferramentas_construcao,64.53
2018-07-27,584,construcao_ferramentas_construcao,66.19
2018-07-28,585,construcao_ferramentas_construcao,66.41
2018-07-29,586,construcao_ferramentas_construcao,63.24
2018-07-30,587,construcao_ferramentas_construcao,62.58
2018-07-31,588,construcao_ferramentas_construcao,62.97
2018-08-01,589,construcao_ferramentas_construcao,48.77
2018-08-02,590,construcao_ferramentas_construcao,50.97
2018-08-03,591,construcao_ferramentas_construcao,49.32
2018-08-04,592,construcao_ferramentas_construcao,45.42
2018-08-05,593,construcao_ferramentas_construcao,45.72
2018-08-06,594,construcao_ferramentas_construcao,44.87
2018-08-07,595,construcao_ferramentas_construcao,45.99
2018-08-08,596,construcao_ferramentas_construcao,48.74
2018-08-09,597,construcao_ferramentas_construcao,47.17
2018-08-10,598,construcao_ferramentas_construcao,47.34
2018-08-11,599,construcao_ferramentas_construcao,46.43
2018-08-12,600,construcao_ferramentas_construcao,44.33
2018-08-13,601,construcao_ferramentas_construcao,43.19
2018-08-14,602,construcao_ferramentas_construcao,43.4
2018-08-15,603,construcao_ferramentas_construcao,42.09
2018-08-16,604,construcao_ferramentas_construcao,40.76
2018-08-17,605,construcao_ferramentas_construcao,41.78
2018-08-18,606,construcao_ferramentas_construcao,39.93
2018-08-19,607,construcao_ferramentas_construcao,39.56
2018-08-20,608,construcao_ferramentas_construcao,40.59
2018-08-21,609,construcao_ferramentas_construcao,41.16
2018-08-22,610,construcao_ferramentas_construcao,42.71
2018-08-23,611,construcao_ferramentas_construcao,44.29
2018-08-24,612,construcao_ferramentas_construcao,45.95
2018-08-25,613,construcao_ferramentas_construcao,48.29
2018-08-26,614,construcao_ferramentas_construcao,49.35
2018-08-27,615,construcao_ferramentas_construcao,47.19
2017-04-13,114,construcao_ferramentas_ferramentas,71.01
2017-05-01,132,construcao_ferramentas_ferramentas,57.86
2017-05-03,134,construcao_ferramentas_ferramentas,56.11
2017-09-05,259,construcao_ferramentas_ferramentas,7.41
2017-09-10,264,construcao_ferramentas_ferramentas,5.58
2017-09-21,275,construcao_ferramentas_ferramentas,5.0
2017-10-02,286,construcao_ferramentas_ferramentas,7.26
2017-10-08,292,construcao_ferramentas_ferramentas,6.93
2017-10-09,293,construcao_ferramentas_ferramentas,6.01
2017-10-12,296,construcao_ferramentas_ferramentas,6.35
2017-10-17,301,construcao_ferramentas_ferramentas,6.5
2017-11-03,318,construcao_ferramentas_ferramentas,18.2
2017-11-04,319,construcao_ferramentas_ferramentas,21.89
2017-11-27,342,construcao_ferramentas_ferramentas,23.94
2017-11-28,343,construcao_ferramentas_ferramentas,27.39
2017-12-01,346,construcao_ferramentas_ferramentas,45.48
2017-12-11,356,construcao_ferramentas_ferramentas,47.88
2017-12-12,357,construcao_ferramentas_ferramentas,48.91
2017-12-16,361,construcao_ferramentas_ferramentas,51.11
2017-12-27,372,construcao_ferramentas_ferramentas,50.93
2017-12-28,373,construcao_ferramentas_ferramentas,50.31
2018-01-10,386,construcao_ferramentas_ferramentas,70.27
2018-01-15,391,construcao_ferramentas_ferramentas,68.11
2018-01-24,400,construcao_ferramentas_ferramentas,66.52
2018-01-26,402,construcao_ferramentas_ferramentas,67.41
2018-01-27,403,construcao_ferramentas_ferramentas,67.57
2018-01-29,405,construcao_ferramentas_ferramentas,64.93
2018-02-01,408,construcao_ferramentas_ferramentas,78.29
2018-02-04,411,construcao_ferramentas_ferramentas,78.96
2018-02-17,424,construcao_ferramentas_ferramentas,81.62
2018-02-20,427,construcao_ferramentas_ferramentas,82.1
2018-02-21,428,construcao_ferramentas_ferramentas,81.89
2018-02-23,430,construcao_ferramentas_ferramentas,86.99
2018-02-24,431,construcao_ferramentas_ferramentas,89.11
2018-03-15,450,construcao_ferramentas_ferramentas,92.16
2018-03-21,456,construcao_ferramentas_ferramentas,92.2
2018-03-23,458,construcao_ferramentas_ferramentas,92.59
2018-03-24,459,construcao_ferramentas_ferramentas,94.8
2018-03-26,461,construcao_ferramentas_ferramentas,95.0
2018-03-28,463,construcao_ferramentas_ferramentas,93.3
2018-03-31,466,construcao_ferramentas_ferramentas,92.62
2018-04-04,470,construcao_ferramentas_ferramentas,88.87
2018-04-05,471,construcao_ferramentas_ferramentas,87.17
2018-04-08,474,construcao_ferramentas_ferramentas,86.27
2018-04-09,475,construcao_ferramentas_ferramentas,87.29
2018-04-10,476,construcao_ferramentas_ferramentas,85.05
2018-04-13,479,construcao_ferramentas_ferramentas,86.09
2018-04-14,480,construcao_ferramentas_ferramentas,84.2
2018-04-15,481,construcao_ferramentas_ferramentas,86.4
2018-04-17,483,construcao_ferramentas_ferramentas,86.2
2018-04-24,490,construcao_ferramentas_ferramentas,86.07
2018-04-25,491,construcao_ferramentas_ferramentas,84.11
2018-05-03,499,construcao_ferramentas_ferramentas,70.37
2018-05-06,502,construcao_ferramentas_ferramentas,72.93
2018-05-10,506,construcao_ferramentas_ferramentas,74.47
2018-05-21,517,construcao_ferramentas_ferramentas,77.03
2018-05-28,524,construcao_ferramentas_ferramentas,78.65
2018-06-02,529,construcao_ferramentas_ferramentas,62.91
2018-06-06,533,construcao_ferramentas_ferramentas,61.18
2018-06-07,534,construcao_ferramentas_ferramentas,62.09
2018-06-09,536,construcao_ferramentas_ferramentas,63.62
2018-07-07,564,construcao_ferramentas_ferramentas,47.49
2018-07-09,566,construcao_ferramentas_ferramentas,49.78
2018-07-11,568,construcao_ferramentas_ferramentas,48.55
2018-07-17,574,construcao_ferramentas_ferramentas,47.99
2018-07-19,576,construcao_ferramentas_ferramentas,48.12
2018-07-20,577,construcao_ferramentas_ferramentas,46.88
2018-07-22,579,construcao_ferramentas_ferramentas,46.08
2018-07-24,581,construcao_ferramentas_ferramentas,46.67
2018-07-25,582,construcao_ferramentas_ferramentas,48.33
2018-07-29,586,construcao_ferramentas_ferramentas,47.74
2018-08-02,590,construcao_ferramentas_ferramentas,38.54
2018-08-05,593,construcao_ferramentas_ferramentas,38.89
2018-08-06,594,construcao_ferramentas_ferramentas,38.49
2018-08-13,601,construcao_ferramentas_ferramentas,37.31
2018-08-14,602,construcao_ferramentas_ferramentas,37.86
2018-08-15,603,construcao_ferramentas_ferramentas,37.11
2018-08-19,607,construcao_ferramentas_ferramentas,38.94
2018-08-20,608,construcao_ferramentas_ferramentas,38.2
2018-08-21,609,construcao_ferramentas_ferramentas,38.97
2018-08-22,610,construcao_ferramentas_ferramentas,43.48
2017-07-25,217,construcao_ferramentas_iluminacao,24.21
2017-08-06,229,construcao_ferramentas_iluminacao,10.63
2017-08-29,252,construcao_ferramentas_iluminacao,11.45
2017-09-12,266,construcao_ferramentas_iluminacao,5.0
2017-10-12,296,construcao_ferramentas_iluminacao,12.36
2017-10-30,314,construcao_ferramentas_iluminacao,10.87
2017-11-05,320,construcao_ferramentas_iluminacao,26.56
2017-11-08,323,construcao_ferramentas_iluminacao,29.31
2017-11-15,330,construcao_ferramentas_iluminacao,29.94
2017-11-22,337,construcao_ferramentas_iluminacao,30.71
2017-11-24,339,construcao_ferramentas_iluminacao,34.31
2017-11-27,342,construcao_ferramentas_iluminacao,32.64
2017-11-28,343,construcao_ferramentas_iluminacao,31.33
2017-12-06,351,construcao_ferramentas_iluminacao,51.16
2017-12-29,374,construcao_ferramentas_iluminacao,50.44
2018-01-13,389,construcao_ferramentas_iluminacao,73.41
2018-01-14,390,construcao_ferramentas_iluminacao,73.44
2018-01-18,394,construcao_ferramentas_iluminacao,70.4
2018-01-19,395,construcao_ferramentas_iluminacao,70.15
2018-01-20,396,construcao_ferramentas_iluminacao,70.31
2018-01-30,406,construcao_ferramentas_iluminacao,67.64
2018-02-04,411,construcao_ferramentas_iluminacao,83.01
2018-02-05,412,construcao_ferramentas_iluminacao,86.72
2018-02-14,421,construcao_ferramentas_iluminacao,85.87
2018-02-22,429,construcao_ferramentas_iluminacao,86.86
2018-02-25,432,construcao_ferramentas_iluminacao,84.45
2018-02-28,435,construcao_ferramentas_iluminacao,85.65
2018-03-03,438,construcao_ferramentas_iluminacao,92.99
2018-03-06,441,construcao_ferramentas_iluminacao,94.58
2018-03-08,443,construcao_ferramentas_iluminacao,93.39
2018-03-16,451,construcao_ferramentas_iluminacao,93.95
2018-03-17,452,construcao_ferramentas_iluminacao,92.06
2018-03-19,454,construcao_ferramentas_iluminacao,91.35
2018-03-22,457,construcao_ferramentas_iluminacao,95.0
2018-03-26,461,construcao_ferramentas_iluminacao,94.08
2018-03-27,462,construcao_ferramentas_iluminacao,93.28
2018-03-30,465,construcao_ferramentas_iluminacao,91.35
2018-04-04,470,construcao_ferramentas_iluminacao,86.73
2018-04-06,472,construcao_ferramentas_iluminacao,87.96
2018-04-07,473,construcao_ferramentas_iluminacao,87.92
2018-04-10,476,construcao_ferramentas_iluminacao,87.42
2018-04-11,477,construcao_ferramentas_iluminacao,89.92
2018-04-12,478,construcao_ferramentas_iluminacao,87.61
2018-04-13,479,construcao_ferramentas_iluminacao,85.4
2018-04-14,480,construcao_ferramentas_iluminacao,88.17
2018-04-15,481,construcao_ferramentas_iluminacao,87.76
2018-04-16,482,construcao_ferramentas_iluminacao,87.09
2018-04-17,483,construcao_ferramentas_iluminacao,88.58
2018-04-19,485,construcao_ferramentas_iluminacao,87.35
2018-04-20,486,construcao_ferramentas_iluminacao,89.47
2018-04-22,488,construcao_ferramentas_iluminacao,90.83
2018-04-23,489,construcao_ferramentas_iluminacao,90.74
2018-04-24,490,construcao_ferramentas_iluminacao,93.86
2018-04-27,493,construcao_ferramentas_iluminacao,92.68
2018-04-30,496,construcao_ferramentas_iluminacao,91.9
2018-05-02,498,construcao_ferramentas_iluminacao,79.54
2018-05-04,500,construcao_ferramentas_iluminacao,80.11
2018-05-06,502,construcao_ferramentas_iluminacao,78.62
2018-05-07,503,construcao_ferramentas_iluminacao,79.39
2018-05-08,504,construcao_ferramentas_iluminacao,77.83
2018-05-10,506,construcao_ferramentas_iluminacao,76.6
2018-05-11,507,construcao_ferramentas_iluminacao,79.37
2018-05-13,509,construcao_ferramentas_iluminacao,80.27
2018-05-14,510,construcao_ferramentas_iluminacao,83.17
2018-05-15,511,construcao_ferramentas_iluminacao,82.82
2018-05-16,512,construcao_ferramentas_iluminacao,81.18
2018-05-17,513,construcao_ferramentas_iluminacao,86.11
2018-05-18,514,construcao_ferramentas_iluminacao,85.82
2018-05-20,516,construcao_ferramentas_iluminacao,85.4
2018-05-22,518,construcao_ferramentas_iluminacao,86.49
2018-05-24,520,construcao_ferramentas_iluminacao,90.15
2018-05-25,521,construcao_ferramentas_iluminacao,88.12
2018-05-27,523,construcao_ferramentas_iluminacao,88.97
2018-05-29,525,construcao_ferramentas_iluminacao,89.41
2018-06-02,529,construcao_ferramentas_iluminacao,69.64
2018-06-03,530,construcao_ferramentas_iluminacao,71.41
2018-06-04,531,construcao_ferramentas_iluminacao,70.27
2018-06-05,532,construcao_ferramentas_iluminacao,66.78
2018-06-06,533,construcao_ferramentas_iluminacao,67.9
2018-06-07,534,construcao_ferramentas_iluminacao,65.55
2018-06-09,536,construcao_ferramentas_iluminacao,63.49
2018-06-11,538,construcao_ferramentas_iluminacao,63.37
2018-06-12,539,construcao_ferramentas_iluminacao,61.32
2018-06-14,541,construcao_ferramentas_iluminacao,59.27
2018-06-15,542,construcao_ferramentas_iluminacao,59.51
2018-06-18,545,construcao_ferramentas_iluminacao,64.01
2018-06-19,546,construcao_ferramentas_iluminacao,65.57
2018-06-20,547,construcao_ferramentas_iluminacao,68.05
2018-06-21,548,construcao_ferramentas_iluminacao,70.79
2018-06-23,550,construcao_ferramentas_iluminacao,72.53
2018-06-24,551,construcao_ferramentas_iluminacao,73.67
2018-06-25,552,construcao_ferramentas_iluminacao,74.28
2018-06-26,553,construcao_ferramentas_iluminacao,74.12
2018-06-27,554,construcao_ferramentas_iluminacao,76.58
2018-06-28,555,construcao_ferramentas_iluminacao,78.59
2018-06-30,557,construcao_ferramentas_iluminacao,74.93
2018-07-01,558,construcao_ferramentas_iluminacao,51.74
2018-07-03,560,construcao_ferramentas_iluminacao,52.4
2018-07-06,563,construcao_ferramentas_iluminacao,48.09
2018-07-08,565,construcao_ferramentas_iluminacao,48.95
2018-07-09,566,construcao_ferramentas_iluminacao,47.34
2018-07-14,571,construcao_ferramentas_iluminacao,47.33
2018-07-16,573,construcao_ferramentas_iluminacao,50.49
2018-07-17,574,construcao_ferramentas_iluminacao,51.07
2018-07-18,575,construcao_ferramentas_iluminacao,51.12
2018-07-20,577,construcao_ferramentas_iluminacao,51.95
2018-07-21,578,construcao_ferramentas_iluminacao,56.75
2018-07-22,579,construcao_ferramentas_iluminacao,59.03
2018-07-23,580,construcao_ferramentas_iluminacao,61.18
2018-07-25,582,construcao_ferramentas_iluminacao,59.41
2018-07-27,584,construcao_ferramentas_iluminacao,61.94
2018-07-28,585,construcao_ferramentas_iluminacao,63.77
2018-07-29,586,construcao_ferramentas_iluminacao,61.2
2018-07-30,587,construcao_ferramentas_iluminacao,60.19
2018-07-31,588,construcao_ferramentas_iluminacao,59.99
2018-08-01,589,construcao_ferramentas_iluminacao,46.25
2018-08-02,590,construcao_ferramentas_iluminacao,40.32
2018-08-03,591,construcao_ferramentas_iluminacao,39.53
2018-08-04,592,construcao_ferramentas_iluminacao,41.65
2018-08-05,593,construcao_ferramentas_iluminacao,43.06
2018-08-06,594,construcao_ferramentas_iluminacao,42.85
2018-08-07,595,construcao_ferramentas_iluminacao,40.87
2018-08-08,596,construcao_ferramentas_iluminacao,42.55
2018-08-09,597,construcao_ferramentas_iluminacao,42.11
2018-08-10,598,construcao_ferramentas_iluminacao,41.56
2018-08-11,599,construcao_ferramentas_iluminacao,43.99
2018-08-13,601,construcao_ferramentas_iluminacao,49.13
2018-08-14,602,construcao_ferramentas_iluminacao,48.86
2018-08-15,603,construcao_ferramentas_iluminacao,48.46
2018-08-16,604,construcao_ferramentas_iluminacao,50.4
2018-08-17,605,construcao_ferramentas_iluminacao,51.51
2018-08-18,606,construcao_ferramentas_iluminacao,50.45
2018-08-19,607,construcao_ferramentas_iluminacao,51.64
2018-08-20,608,construcao_ferramentas_iluminacao,51.42
2018-08-21,609,construcao_ferramentas_iluminacao,52.52
2018-08-23,611,construcao_ferramentas_iluminacao,54.65
2018-08-24,612,construcao_ferramentas_iluminacao,54.03
2018-08-25,613,construcao_ferramentas_iluminacao,54.62
2018-08-28,616,construcao_ferramentas_iluminacao,51.05
2017-02-07,49,construcao_ferramentas_jardim,42.98
2017-04-03,104,construcao_ferramentas_jardim,45.13
2017-04-16,117,construcao_ferramentas_jardim,47.01
2017-04-21,122,construcao_ferramentas_jardim,47.87
2017-04-24,125,construcao_ferramentas_jardim,37.55
2017-04-27,128,construcao_ferramentas_jardim,37.68
2017-04-29,130,construcao_ferramentas_jardim,37.91
2017-05-08,139,construcao_ferramentas_jardim,36.84
2017-05-10,141,construcao_ferramentas_jardim,37.23
2017-05-12,143,construcao_ferramentas_jardim,37.4
2017-05-14,145,construcao_ferramentas_jardim,26.3
2017-05-23,154,construcao_ferramentas_jardim,25.49
2017-05-26,157,construcao_ferramentas_jardim,11.69
2017-06-23,185,construcao_ferramentas_jardim,11.55
2017-06-29,191,construcao_ferramentas_jardim,12.26
2017-07-02,194,construcao_ferramentas_jardim,12.04
2017-07-06,198,construcao_ferramentas_jardim,13.25
2017-07-11,203,construcao_ferramentas_jardim,6.61
2017-07-18,210,construcao_ferramentas_jardim,6.75
2017-07-26,218,construcao_ferramentas_jardim,6.44
2017-08-03,226,construcao_ferramentas_jardim,5.0
2017-08-12,235,construcao_ferramentas_jardim,6.14
2017-08-21,244,construcao_ferramentas_jardim,8.9
2017-08-24,247,construcao_ferramentas_jardim,5.67
2017-08-25,248,construcao_ferramentas_jardim,5.71
2017-08-28,251,construcao_ferramentas_jardim,7.25
2017-09-03,257,construcao_ferramentas_jardim,7.25
2017-09-22,276,construcao_ferramentas_jardim,7.1
2017-09-23,277,construcao_ferramentas_jardim,10.19
2017-09-24,278,construcao_ferramentas_jardim,11.77
2017-09-27,281,construcao_ferramentas_jardim,12.27
2017-10-03,287,construcao_ferramentas_jardim,11.03
2017-10-05,289,construcao_ferramentas_jardim,9.82
2017-10-11,295,construcao_ferramentas_jardim,10.0
2017-10-17,301,construcao_ferramentas_jardim,10.45
2017-10-18,302,construcao_ferramentas_jardim,8.25
2017-10-22,306,construcao_ferramentas_jardim,17.96
2017-10-25,309,construcao_ferramentas_jardim,19.04
2017-10-27,311,construcao_ferramentas_jardim,18.81
2017-11-03,318,construcao_ferramentas_jardim,19.54
2017-11-10,325,construcao_ferramentas_jardim,20.12
2017-11-12,327,construcao_ferramentas_jardim,22.4
2017-11-13,328,construcao_ferramentas_jardim,23.14
2017-11-14,329,construcao_ferramentas_jardim,24.18
2017-11-20,335,construcao_ferramentas_jardim,24.71
2017-11-22,337,construcao_ferramentas_jardim,27.61
2017-11-24,339,construcao_ferramentas_jardim,38.21
2017-11-26,341,construcao_ferramentas_jardim,38.25
2017-11-27,342,construcao_ferramentas_jardim,41.53
2017-12-04,349,construcao_ferramentas_jardim,41.81
2017-12-06,351,construcao_ferramentas_jardim,45.18
2017-12-10,355,construcao_ferramentas_jardim,56.54
2017-12-18,363,construcao_ferramentas_jardim,58.01
2017-12-20,365,construcao_ferramentas_jardim,58.43
2018-01-02,378,construcao_ferramentas_jardim,60.26
2018-01-03,379,construcao_ferramentas_jardim,59.71
2018-01-05,381,construcao_ferramentas_jardim,61.04
2018-01-07,383,construcao_ferramentas_jardim,62.23
2018-01-08,384,construcao_ferramentas_jardim,61.36
2018-01-09,385,construcao_ferramentas_jardim,60.0
2018-01-10,386,construcao_ferramentas_jardim,58.0
2018-01-11,387,construcao_ferramentas_jardim,59.62
2018-01-12,388,construcao_ferramentas_jardim,60.6
2018-01-16,392,construcao_ferramentas_jardim,61.39
2018-01-18,394,construcao_ferramentas_jardim,62.06
2018-01-19,395,construcao_ferramentas_jardim,61.44
2018-01-21,397,construcao_ferramentas_jardim,61.99
2018-01-22,398,construcao_ferramentas_jardim,70.01
2018-01-23,399,construcao_ferramentas_jardim,70.96
2018-01-26,402,construcao_ferramentas_jardim,72.94
2018-02-02,409,construcao_ferramentas_jardim,74.66
2018-02-04,411,construcao_ferramentas_jardim,74.32
2018-02-05,412,construcao_ferramentas_jardim,73.82
2018-02-07,414,construcao_ferramentas_jardim,74.31
2018-02-08,415,construcao_ferramentas_jardim,72.92
2018-02-09,416,construcao_ferramentas_jardim,74.69
2018-02-10,417,construcao_ferramentas_jardim,75.61
2018-02-16,423,construcao_ferramentas_jardim,76.38
2018-02-18,425,construcao_ferramentas_jardim,77.17
2018-02-20,427,construcao_ferramentas_jardim,81.06
2018-02-23,430,construcao_ferramentas_jardim,80.71
2018-02-28,435,construcao_ferramentas_jardim,82.94
2018-03-02,437,construcao_ferramentas_jardim,82.43
2018-03-03,438,construcao_ferramentas_jardim,82.49
2018-03-05,440,construcao_ferramentas_jardim,86.54
2018-03-06,441,construcao_ferramentas_jardim,86.39
2018-03-07,442,construcao_ferramentas_jardim,85.98
2018-03-09,444,construcao_ferramentas_jardim,87.49
2018-03-16,451,construcao_ferramentas_jardim,86.28
2018-03-18,453,construcao_ferramentas_jardim,86.7
2018-03-19,454,construcao_ferramentas_jardim,89.75
2018-03-22,457,construcao_ferramentas_jardim,84.66
2018-03-24,459,construcao_ferramentas_jardim,84.64
2018-03-26,461,construcao_ferramentas_jardim,84.66
2018-04-02,468,construcao_ferramentas_jardim,83.67
2018-04-04,470,construcao_ferramentas_jardim,86.36
2018-04-12,478,construcao_ferramentas_jardim,87.85
2018-04-15,481,construcao_ferramentas_jardim,88.54
2018-04-18,484,construcao_ferramentas_jardim,92.42
2018-04-19,485,construcao_ferramentas_jardim,95.0
2018-04-22,488,construcao_ferramentas_jardim,93.58
2018-04-25,491,construcao_ferramentas_jardim,84.79
2018-04-27,493,construcao_ferramentas_jardim,86.6
2018-04-30,496,construcao_ferramentas_jardim,88.33
2018-05-04,500,construcao_ferramentas_jardim,88.04
2018-05-05,501,construcao_ferramentas_jardim,87.61
2018-05-06,502,construcao_ferramentas_jardim,89.86
2018-05-07,503,construcao_ferramentas_jardim,91.17
2018-05-11,507,construcao_ferramentas_jardim,90.53
2018-05-13,509,construcao_ferramentas_jardim,90.68
2018-05-15,511,construcao_ferramentas_jardim,79.92
2018-05-24,520,construcao_ferramentas_jardim,82.85
2018-05-31,527,construcao_ferramentas_jardim,85.21
2018-06-01,528,construcao_ferramentas_jardim,86.45
2018-06-02,529,construcao_ferramentas_jardim,89.35
2018-06-03,530,construcao_ferramentas_jardim,89.02
2018-06-08,535,construcao_ferramentas_jardim,88.34
2018-06-11,538,construcao_ferramentas_jardim,87.88
2018-06-16,543,construcao_ferramentas_jardim,89.24
2018-06-18,545,construcao_ferramentas_jardim,90.21
2018-06-23,550,construcao_ferramentas_jardim,78.59
2018-06-27,554,construcao_ferramentas_jardim,78.06
2018-06-29,556,construcao_ferramentas_jardim,78.83
2018-07-02,559,construcao_ferramentas_jardim,80.28
2018-07-03,560,construcao_ferramentas_jardim,77.48
2018-07-08,565,construcao_ferramentas_jardim,79.62
2018-07-10,567,construcao_ferramentas_jardim,79.48
2018-07-12,569,construcao_ferramentas_jardim,79.83
2018-07-16,573,construcao_ferramentas_jardim,79.46
2018-07-18,575,construcao_ferramentas_jardim,79.89
2018-07-20,577,construcao_ferramentas_jardim,80.87
2018-07-23,580,construcao_ferramentas_jardim,81.85
2018-07-25,582,construcao_ferramentas_jardim,73.89
2018-07-26,583,construcao_ferramentas_jardim,72.77
2018-07-29,586,construcao_ferramentas_jardim,75.69
2018-08-01,589,construcao_ferramentas_jardim,75.82
2018-08-02,590,construcao_ferramentas_jardim,77.8
2018-08-03,591,construcao_ferramentas_jardim,79.74
2018-08-04,592,construcao_ferramentas_jardim,81.91
2018-08-05,593,construcao_ferramentas_jardim,83.26
2018-08-06,594,construcao_ferramentas_jardim,83.97
2018-08-07,595,construcao_ferramentas_jardim,86.3
2018-08-09,597,construcao_ferramentas_jardim,85.99
2018-08-12,600,construcao_ferramentas_jardim,88.35
2018-08-15,603,construcao_ferramentas_jardim,89.34
2018-08-16,604,construcao_ferramentas_jardim,90.89
2018-08-17,605,construcao_ferramentas_jardim,90.49
2018-08-18,606,construcao_ferramentas_jardim,91.24
2018-08-22,610,construcao_ferramentas_jardim,92.0
2018-08-28,616,construcao_ferramentas_jardim,91.09
2017-02-18,60,construcao_ferramentas_seguranca,71.66
2017-03-07,77,construcao_ferramentas_seguranca,76.43
2017-03-15,85,construcao_ferramentas_seguranca,77.77
2017-08-21,244,construcao_ferramentas_seguranca,15.38
2017-09-13,267,construcao_ferramentas_seguranca,11.8
2017-09-15,269,construcao_ferramentas_seguranca,9.81
2017-09-18,272,construcao_ferramentas_seguranca,6.59
2017-09-28,282,construcao_ferramentas_seguranca,5.0
2017-10-01,285,construcao_ferramentas_seguranca,10.6
2017-10-03,287,construcao_ferramentas_seguranca,9.82
2017-10-04,288,construcao_ferramentas_seguranca,9.41
2017-10-06,290,construcao_ferramentas_seguranca,7.44
2017-10-08,292,construcao_ferramentas_seguranca,6.64
2017-10-17,301,construcao_ferramentas_seguranca,8.15
2017-10-19,303,construcao_ferramentas_seguranca,6.82
2017-10-20,304,construcao_ferramentas_seguranca,10.21
2017-10-29,313,construcao_ferramentas_seguranca,10.59
2017-11-04,319,construcao_ferramentas_seguranca,25.9
2017-11-06,321,construcao_ferramentas_seguranca,26.97
2017-11-11,326,construcao_ferramentas_seguranca,26.52
2017-11-12,327,construcao_ferramentas_seguranca,27.51
2017-11-16,331,construcao_ferramentas_seguranca,27.55
2017-11-18,333,construcao_ferramentas_seguranca,24.35
2017-11-19,334,construcao_ferramentas_seguranca,24.38
